SYNTH_ID,PERSON_SET
SYN_007880,DEVELOPMENT
SYN_007881,DEVELOPMENT
SYN_007882,DEVELOPMENT
SYN_007883,HOLDOUT
SYN_007884,DEVELOPMENT
SYN_007885,DEVELOPMENT
SYN_007886,DEVELOPMENT
SYN_007887,DEVELOPMENT
SYN_007888,DEVELOPMENT
SYN_007889,DEVELOPMENT
SYN_007890,DEVELOPMENT
SYN_007891,DEVELOPMENT
SYN_007892,DEVELOPMENT
SYN_007893,DEVELOPMENT
SYN_007894,DEVELOPMENT
SYN_007895,DEVELOPMENT
SYN_007896,DEVELOPMENT
SYN_007897,HOLDOUT
SYN_007898,DEVELOPMENT
SYN_007899,HOLDOUT
SYN_007900,HOLDOUT
SYN_007901,HOLDOUT
SYN_007902,DEVELOPMENT
SYN_007903,DEVELOPMENT
SYN_007904,DEVELOPMENT
SYN_007905,DEVELOPMENT
SYN_007906,DEVELOPMENT
SYN_007907,DEVELOPMENT
SYN_007908,DEVELOPMENT
SYN_007909,HOLDOUT
SYN_007910,DEVELOPMENT
SYN_007911,HOLDOUT
SYN_007912,DEVELOPMENT
SYN_007913,DEVELOPMENT
SYN_007914,DEVELOPMENT
SYN_007915,DEVELOPMENT
SYN_007916,DEVELOPMENT
SYN_007917,HOLDOUT
SYN_007918,DEVELOPMENT
SYN_007919,HOLDOUT
SYN_007920,DEVELOPMENT
SYN_007921,DEVELOPMENT
SYN_007922,HOLDOUT
SYN_007923,DEVELOPMENT
SYN_007924,DEVELOPMENT
SYN_007925,HOLDOUT
SYN_007926,HOLDOUT
SYN_007927,DEVELOPMENT
SYN_007928,HOLDOUT
SYN_007929,DEVELOPMENT
SYN_007930,DEVELOPMENT
SYN_007931,DEVELOPMENT
SYN_007932,DEVELOPMENT
SYN_007933,DEVELOPMENT
SYN_007934,DEVELOPMENT
SYN_007935,DEVELOPMENT
SYN_007936,DEVELOPMENT
SYN_007937,HOLDOUT
SYN_007938,DEVELOPMENT
SYN_007939,DEVELOPMENT
SYN_007940,DEVELOPMENT
SYN_007941,DEVELOPMENT
SYN_007942,DEVELOPMENT
SYN_007943,HOLDOUT
SYN_007944,DEVELOPMENT
SYN_007945,DEVELOPMENT
SYN_007946,DEVELOPMENT
SYN_007947,DEVELOPMENT
SYN_007948,DEVELOPMENT
SYN_007949,DEVELOPMENT
SYN_007950,DEVELOPMENT
SYN_007951,HOLDOUT
SYN_007952,DEVELOPMENT
SYN_007953,DEVELOPMENT
SYN_007954,DEVELOPMENT
SYN_007955,DEVELOPMENT
SYN_007956,DEVELOPMENT
SYN_007957,DEVELOPMENT
SYN_007958,DEVELOPMENT
SYN_007959,DEVELOPMENT
SYN_007960,DEVELOPMENT
SYN_007961,DEVELOPMENT
SYN_007962,DEVELOPMENT
SYN_007963,DEVELOPMENT
SYN_007964,DEVELOPMENT
SYN_007965,DEVELOPMENT
SYN_007966,DEVELOPMENT
SYN_007967,DEVELOPMENT
SYN_007968,DEVELOPMENT
SYN_007969,DEVELOPMENT
SYN_007970,DEVELOPMENT
SYN_007971,DEVELOPMENT
SYN_007972,DEVELOPMENT
SYN_007973,DEVELOPMENT
SYN_007974,DEVELOPMENT
SYN_007975,DEVELOPMENT
SYN_007976,DEVELOPMENT
SYN_007977,DEVELOPMENT
SYN_007978,DEVELOPMENT
SYN_007979,DEVELOPMENT
SYN_007980,DEVELOPMENT
SYN_007981,HOLDOUT
SYN_007982,DEVELOPMENT
SYN_007983,DEVELOPMENT
SYN_007984,DEVELOPMENT
SYN_007985,HOLDOUT
SYN_007986,DEVELOPMENT
SYN_007987,HOLDOUT
SYN_007988,DEVELOPMENT
SYN_007989,DEVELOPMENT
SYN_007990,DEVELOPMENT
SYN_007991,DEVELOPMENT
SYN_007992,DEVELOPMENT
SYN_007993,DEVELOPMENT
SYN_007994,DEVELOPMENT
SYN_007995,DEVELOPMENT
SYN_007996,DEVELOPMENT
SYN_007997,DEVELOPMENT
SYN_007998,HOLDOUT
SYN_007999,DEVELOPMENT
SYN_008000,DEVELOPMENT
SYN_008001,DEVELOPMENT
SYN_008002,DEVELOPMENT
SYN_008003,HOLDOUT
SYN_008004,DEVELOPMENT
SYN_008005,DEVELOPMENT
SYN_008006,HOLDOUT
SYN_008007,DEVELOPMENT
SYN_008008,DEVELOPMENT
SYN_008009,DEVELOPMENT
SYN_008010,HOLDOUT
SYN_008011,DEVELOPMENT
SYN_008012,DEVELOPMENT
SYN_008013,DEVELOPMENT
SYN_008014,HOLDOUT
SYN_008015,DEVELOPMENT
SYN_008016,DEVELOPMENT
SYN_008017,DEVELOPMENT
SYN_008018,DEVELOPMENT
SYN_008019,DEVELOPMENT
SYN_008020,DEVELOPMENT
SYN_008021,HOLDOUT
SYN_008022,DEVELOPMENT
SYN_008023,DEVELOPMENT
SYN_008024,DEVELOPMENT
SYN_008025,DEVELOPMENT
SYN_008026,DEVELOPMENT
SYN_008027,DEVELOPMENT
SYN_008028,DEVELOPMENT
SYN_008029,DEVELOPMENT
SYN_008030,DEVELOPMENT
SYN_008031,HOLDOUT
SYN_008032,DEVELOPMENT
SYN_008033,DEVELOPMENT
SYN_008034,HOLDOUT
SYN_008035,DEVELOPMENT
SYN_008036,DEVELOPMENT
SYN_008037,DEVELOPMENT
SYN_008038,HOLDOUT
SYN_008039,HOLDOUT
SYN_008040,HOLDOUT
SYN_008041,DEVELOPMENT
SYN_008042,DEVELOPMENT
SYN_008043,HOLDOUT
SYN_008044,DEVELOPMENT
SYN_008045,DEVELOPMENT
SYN_008046,HOLDOUT
SYN_008047,DEVELOPMENT
SYN_008048,DEVELOPMENT
SYN_008049,HOLDOUT
SYN_008050,DEVELOPMENT
SYN_008051,DEVELOPMENT
SYN_008052,DEVELOPMENT
SYN_008053,DEVELOPMENT
SYN_008054,HOLDOUT
SYN_008055,DEVELOPMENT
SYN_008056,DEVELOPMENT
SYN_008057,HOLDOUT
SYN_008058,HOLDOUT
SYN_008059,HOLDOUT
SYN_008060,DEVELOPMENT
SYN_008061,DEVELOPMENT
SYN_008062,DEVELOPMENT
SYN_008063,HOLDOUT
SYN_008064,DEVELOPMENT
SYN_008065,HOLDOUT
SYN_008066,DEVELOPMENT
SYN_008067,DEVELOPMENT
SYN_008068,DEVELOPMENT
SYN_008069,HOLDOUT
SYN_008070,DEVELOPMENT
SYN_008071,HOLDOUT
SYN_008072,DEVELOPMENT
SYN_008073,DEVELOPMENT
SYN_008074,DEVELOPMENT
SYN_008075,HOLDOUT
SYN_008076,DEVELOPMENT
SYN_008077,DEVELOPMENT
SYN_008078,DEVELOPMENT
SYN_008079,DEVELOPMENT
SYN_008080,DEVELOPMENT
SYN_008081,DEVELOPMENT
SYN_008082,DEVELOPMENT
SYN_008083,DEVELOPMENT
SYN_008084,DEVELOPMENT
SYN_008085,DEVELOPMENT
SYN_008086,DEVELOPMENT
SYN_008087,DEVELOPMENT
SYN_008088,DEVELOPMENT
SYN_008089,DEVELOPMENT
SYN_008090,HOLDOUT
SYN_008091,DEVELOPMENT
SYN_008092,DEVELOPMENT
SYN_008093,HOLDOUT
SYN_008094,DEVELOPMENT
SYN_008095,DEVELOPMENT
SYN_008096,DEVELOPMENT
SYN_008097,DEVELOPMENT
SYN_008098,DEVELOPMENT
SYN_008099,DEVELOPMENT
SYN_008100,DEVELOPMENT
SYN_008101,DEVELOPMENT
SYN_008102,DEVELOPMENT
SYN_008103,DEVELOPMENT
SYN_008104,DEVELOPMENT
SYN_008105,DEVELOPMENT
SYN_008106,DEVELOPMENT
SYN_008107,DEVELOPMENT
SYN_008108,DEVELOPMENT
SYN_008109,DEVELOPMENT
SYN_008110,DEVELOPMENT
SYN_008111,DEVELOPMENT
SYN_008112,DEVELOPMENT
SYN_008113,DEVELOPMENT
SYN_008114,DEVELOPMENT
SYN_008115,DEVELOPMENT
SYN_008116,HOLDOUT
SYN_008117,DEVELOPMENT
SYN_008118,DEVELOPMENT
SYN_008119,DEVELOPMENT
SYN_008120,HOLDOUT
SYN_008121,DEVELOPMENT
SYN_008122,DEVELOPMENT
SYN_008123,DEVELOPMENT
SYN_008124,HOLDOUT
SYN_008125,DEVELOPMENT
SYN_008126,HOLDOUT
SYN_008127,DEVELOPMENT
SYN_008128,DEVELOPMENT
SYN_008129,DEVELOPMENT
SYN_008130,DEVELOPMENT
SYN_008131,DEVELOPMENT
SYN_008132,DEVELOPMENT
SYN_008133,DEVELOPMENT
SYN_008134,HOLDOUT
SYN_008135,DEVELOPMENT
SYN_008136,DEVELOPMENT
SYN_008137,HOLDOUT
SYN_008138,DEVELOPMENT
SYN_008139,DEVELOPMENT
SYN_008140,DEVELOPMENT
SYN_008141,DEVELOPMENT
SYN_008142,DEVELOPMENT
SYN_008143,DEVELOPMENT
SYN_008144,HOLDOUT
SYN_008145,DEVELOPMENT
SYN_008146,DEVELOPMENT
SYN_008147,DEVELOPMENT
SYN_008148,HOLDOUT
SYN_008149,DEVELOPMENT
SYN_008150,DEVELOPMENT
SYN_008151,DEVELOPMENT
SYN_008152,DEVELOPMENT
SYN_008153,DEVELOPMENT
SYN_008154,DEVELOPMENT
SYN_008155,HOLDOUT
SYN_008156,DEVELOPMENT
SYN_008157,HOLDOUT
SYN_008158,DEVELOPMENT
SYN_008159,DEVELOPMENT
SYN_008160,DEVELOPMENT
SYN_008161,DEVELOPMENT
SYN_008162,DEVELOPMENT
SYN_008163,DEVELOPMENT
SYN_008164,DEVELOPMENT
SYN_008165,DEVELOPMENT
SYN_008166,DEVELOPMENT
SYN_008167,DEVELOPMENT
SYN_008168,DEVELOPMENT
SYN_008169,DEVELOPMENT
SYN_008170,DEVELOPMENT
SYN_008171,DEVELOPMENT
SYN_008172,DEVELOPMENT
SYN_008173,HOLDOUT
SYN_008174,DEVELOPMENT
SYN_008175,DEVELOPMENT
SYN_008176,DEVELOPMENT
SYN_008177,DEVELOPMENT
SYN_008178,DEVELOPMENT
SYN_008179,HOLDOUT
SYN_008180,DEVELOPMENT
SYN_008181,DEVELOPMENT
SYN_008182,DEVELOPMENT
SYN_008183,HOLDOUT
SYN_008184,DEVELOPMENT
SYN_008185,DEVELOPMENT
SYN_008186,DEVELOPMENT
SYN_008187,DEVELOPMENT
SYN_008188,DEVELOPMENT
SYN_008189,HOLDOUT
SYN_008190,DEVELOPMENT
SYN_008191,DEVELOPMENT
SYN_008192,DEVELOPMENT
SYN_008193,DEVELOPMENT
SYN_008194,HOLDOUT
SYN_008195,DEVELOPMENT
SYN_008196,DEVELOPMENT
SYN_008197,DEVELOPMENT
SYN_008198,DEVELOPMENT
SYN_008199,DEVELOPMENT
SYN_008200,DEVELOPMENT
SYN_008201,HOLDOUT
SYN_008202,DEVELOPMENT
SYN_008203,DEVELOPMENT
SYN_008204,DEVELOPMENT
SYN_008205,DEVELOPMENT
SYN_008206,DEVELOPMENT
SYN_008207,DEVELOPMENT
SYN_008208,DEVELOPMENT
SYN_008209,HOLDOUT
SYN_008210,DEVELOPMENT
SYN_008211,DEVELOPMENT
SYN_008212,DEVELOPMENT
SYN_008213,DEVELOPMENT
SYN_008214,DEVELOPMENT
SYN_008215,HOLDOUT
SYN_008216,DEVELOPMENT
SYN_008217,HOLDOUT
SYN_008218,HOLDOUT
SYN_008219,DEVELOPMENT
SYN_008220,DEVELOPMENT
SYN_008221,DEVELOPMENT
SYN_008222,DEVELOPMENT
SYN_008223,HOLDOUT
SYN_008224,HOLDOUT
SYN_008225,HOLDOUT
SYN_008226,DEVELOPMENT
SYN_008227,HOLDOUT
SYN_008228,DEVELOPMENT
SYN_008229,DEVELOPMENT
SYN_008230,DEVELOPMENT
SYN_008231,DEVELOPMENT
SYN_008232,DEVELOPMENT
SYN_008233,HOLDOUT
SYN_008234,DEVELOPMENT
SYN_008235,DEVELOPMENT
SYN_008236,DEVELOPMENT
SYN_008237,DEVELOPMENT
SYN_008238,HOLDOUT
SYN_008239,DEVELOPMENT
SYN_008240,DEVELOPMENT
SYN_008241,DEVELOPMENT
SYN_008242,DEVELOPMENT
SYN_008243,DEVELOPMENT
SYN_008244,DEVELOPMENT
SYN_008245,DEVELOPMENT
SYN_008246,DEVELOPMENT
SYN_008247,DEVELOPMENT
SYN_008248,DEVELOPMENT
SYN_008249,DEVELOPMENT
SYN_008250,DEVELOPMENT
SYN_008251,HOLDOUT
SYN_008252,DEVELOPMENT
SYN_008253,DEVELOPMENT
SYN_008254,DEVELOPMENT
SYN_008255,DEVELOPMENT
SYN_008256,DEVELOPMENT
SYN_008257,DEVELOPMENT
SYN_008258,DEVELOPMENT
SYN_008259,DEVELOPMENT
SYN_008260,DEVELOPMENT
SYN_008261,HOLDOUT
SYN_008262,DEVELOPMENT
SYN_008263,DEVELOPMENT
SYN_008264,DEVELOPMENT
SYN_008265,HOLDOUT
SYN_008266,DEVELOPMENT
SYN_008267,DEVELOPMENT
SYN_008268,DEVELOPMENT
SYN_008269,DEVELOPMENT
SYN_008270,HOLDOUT
SYN_008271,DEVELOPMENT
SYN_008272,DEVELOPMENT
SYN_008273,DEVELOPMENT
SYN_008274,DEVELOPMENT
SYN_008275,DEVELOPMENT
SYN_008276,DEVELOPMENT
SYN_008277,DEVELOPMENT
SYN_008278,DEVELOPMENT
SYN_008279,HOLDOUT
SYN_008280,DEVELOPMENT
SYN_008281,DEVELOPMENT
SYN_008282,DEVELOPMENT
SYN_008283,DEVELOPMENT
SYN_008284,DEVELOPMENT
SYN_008285,DEVELOPMENT
SYN_008286,DEVELOPMENT
SYN_008287,DEVELOPMENT
SYN_008288,DEVELOPMENT
SYN_008289,DEVELOPMENT
SYN_008290,DEVELOPMENT
SYN_008291,DEVELOPMENT
SYN_008292,DEVELOPMENT
SYN_008293,DEVELOPMENT
SYN_008294,DEVELOPMENT
SYN_008295,DEVELOPMENT
SYN_008296,DEVELOPMENT
SYN_008297,DEVELOPMENT
SYN_008298,DEVELOPMENT
SYN_008299,DEVELOPMENT
SYN_008300,DEVELOPMENT
SYN_008301,DEVELOPMENT
SYN_008302,DEVELOPMENT
SYN_008303,DEVELOPMENT
SYN_008304,DEVELOPMENT
SYN_008305,DEVELOPMENT
SYN_008306,DEVELOPMENT
SYN_008307,DEVELOPMENT
SYN_008308,DEVELOPMENT
SYN_008309,HOLDOUT
SYN_008310,DEVELOPMENT
SYN_008311,DEVELOPMENT
SYN_008312,DEVELOPMENT
SYN_008313,DEVELOPMENT
SYN_008314,DEVELOPMENT
SYN_008315,DEVELOPMENT
SYN_008316,DEVELOPMENT
SYN_008317,DEVELOPMENT
SYN_008318,DEVELOPMENT
SYN_008319,DEVELOPMENT
SYN_008320,DEVELOPMENT
SYN_008321,DEVELOPMENT
SYN_008322,DEVELOPMENT
SYN_008323,DEVELOPMENT
SYN_008324,DEVELOPMENT
SYN_008325,DEVELOPMENT
SYN_008326,HOLDOUT
SYN_008327,DEVELOPMENT
SYN_008328,DEVELOPMENT
SYN_008329,DEVELOPMENT
SYN_008330,DEVELOPMENT
SYN_008331,DEVELOPMENT
SYN_008332,HOLDOUT
SYN_008333,DEVELOPMENT
SYN_008334,DEVELOPMENT
SYN_008335,DEVELOPMENT
SYN_008336,DEVELOPMENT
SYN_008337,DEVELOPMENT
SYN_008338,DEVELOPMENT
SYN_008339,DEVELOPMENT
SYN_008340,DEVELOPMENT
SYN_008341,DEVELOPMENT
SYN_008342,DEVELOPMENT
SYN_008343,DEVELOPMENT
SYN_008344,DEVELOPMENT
SYN_008345,DEVELOPMENT
SYN_008346,DEVELOPMENT
SYN_008347,DEVELOPMENT
SYN_008348,DEVELOPMENT
SYN_008349,DEVELOPMENT
SYN_008350,DEVELOPMENT
SYN_008351,DEVELOPMENT
SYN_008352,DEVELOPMENT
SYN_008353,DEVELOPMENT
SYN_008354,HOLDOUT
SYN_008355,HOLDOUT
SYN_008356,DEVELOPMENT
SYN_008357,HOLDOUT
SYN_008358,DEVELOPMENT
SYN_008359,DEVELOPMENT
SYN_008360,DEVELOPMENT
SYN_008361,DEVELOPMENT
SYN_008362,DEVELOPMENT
SYN_008363,DEVELOPMENT
SYN_008364,HOLDOUT
SYN_008365,DEVELOPMENT
SYN_008366,DEVELOPMENT
SYN_008367,DEVELOPMENT
SYN_008368,HOLDOUT
SYN_008369,HOLDOUT
SYN_008370,DEVELOPMENT
SYN_008371,DEVELOPMENT
SYN_008372,DEVELOPMENT
SYN_008373,DEVELOPMENT
SYN_008374,DEVELOPMENT
SYN_008375,DEVELOPMENT
SYN_008376,DEVELOPMENT
SYN_008377,DEVELOPMENT
SYN_008378,DEVELOPMENT
SYN_008379,DEVELOPMENT
SYN_008380,DEVELOPMENT
SYN_008381,DEVELOPMENT
SYN_008382,DEVELOPMENT
SYN_008383,DEVELOPMENT
SYN_008384,HOLDOUT
SYN_008385,DEVELOPMENT
SYN_008386,DEVELOPMENT
SYN_008387,DEVELOPMENT
SYN_008388,DEVELOPMENT
SYN_008389,DEVELOPMENT
SYN_008390,HOLDOUT
SYN_008391,DEVELOPMENT
SYN_008392,HOLDOUT
SYN_008393,DEVELOPMENT
SYN_008394,DEVELOPMENT
SYN_008395,DEVELOPMENT
SYN_008396,DEVELOPMENT
SYN_008397,DEVELOPMENT
SYN_008398,DEVELOPMENT
SYN_008399,DEVELOPMENT
SYN_008400,DEVELOPMENT
SYN_008401,DEVELOPMENT
SYN_008402,DEVELOPMENT
SYN_008403,DEVELOPMENT
SYN_008404,HOLDOUT
SYN_008405,HOLDOUT
SYN_008406,DEVELOPMENT
SYN_008407,DEVELOPMENT
SYN_008408,DEVELOPMENT
SYN_008409,DEVELOPMENT
SYN_008410,HOLDOUT
SYN_008411,DEVELOPMENT
SYN_008412,DEVELOPMENT
SYN_008413,DEVELOPMENT
SYN_008414,DEVELOPMENT
SYN_008415,DEVELOPMENT
SYN_008416,HOLDOUT
SYN_008417,DEVELOPMENT
SYN_008418,DEVELOPMENT
SYN_008419,DEVELOPMENT
SYN_008420,DEVELOPMENT
SYN_008421,DEVELOPMENT
SYN_008422,DEVELOPMENT
SYN_008423,DEVELOPMENT
SYN_008424,DEVELOPMENT
SYN_008425,DEVELOPMENT
SYN_008426,DEVELOPMENT
SYN_008427,DEVELOPMENT
SYN_008428,DEVELOPMENT
SYN_008429,HOLDOUT
SYN_008430,DEVELOPMENT
SYN_008431,HOLDOUT
SYN_008432,DEVELOPMENT
SYN_008433,DEVELOPMENT
SYN_008434,HOLDOUT
SYN_008435,DEVELOPMENT
SYN_008436,DEVELOPMENT
SYN_008437,DEVELOPMENT
SYN_008438,DEVELOPMENT
SYN_008439,HOLDOUT
SYN_008440,DEVELOPMENT
SYN_008441,HOLDOUT
SYN_008442,DEVELOPMENT
SYN_008443,DEVELOPMENT
SYN_008444,DEVELOPMENT
SYN_008445,HOLDOUT
SYN_008446,DEVELOPMENT
SYN_008447,DEVELOPMENT
SYN_008448,HOLDOUT
SYN_008449,DEVELOPMENT
SYN_008450,DEVELOPMENT
SYN_008451,HOLDOUT
SYN_008452,DEVELOPMENT
SYN_008453,DEVELOPMENT
SYN_008454,DEVELOPMENT
SYN_008455,HOLDOUT
SYN_008456,DEVELOPMENT
SYN_008457,HOLDOUT
SYN_008458,DEVELOPMENT
SYN_008459,DEVELOPMENT
SYN_008460,DEVELOPMENT
SYN_008461,DEVELOPMENT
SYN_008462,HOLDOUT
SYN_008463,DEVELOPMENT
SYN_008464,DEVELOPMENT
SYN_008465,DEVELOPMENT
SYN_008466,DEVELOPMENT
SYN_008467,DEVELOPMENT
SYN_008468,DEVELOPMENT
SYN_008469,HOLDOUT
SYN_008470,DEVELOPMENT
SYN_008471,DEVELOPMENT
SYN_008472,DEVELOPMENT
SYN_008473,DEVELOPMENT
SYN_008474,DEVELOPMENT
SYN_008475,HOLDOUT
SYN_008476,HOLDOUT
SYN_008477,DEVELOPMENT
SYN_008478,DEVELOPMENT
SYN_008479,DEVELOPMENT
SYN_008480,DEVELOPMENT
SYN_008481,DEVELOPMENT
SYN_008482,HOLDOUT
SYN_008483,HOLDOUT
SYN_008484,DEVELOPMENT
SYN_008485,DEVELOPMENT
SYN_008486,DEVELOPMENT
SYN_008487,HOLDOUT
SYN_008488,DEVELOPMENT
SYN_008489,DEVELOPMENT
SYN_008490,DEVELOPMENT
SYN_008491,HOLDOUT
SYN_008492,HOLDOUT
SYN_008493,DEVELOPMENT
SYN_008494,DEVELOPMENT
SYN_008495,DEVELOPMENT
SYN_008496,HOLDOUT
SYN_008497,DEVELOPMENT
SYN_008498,HOLDOUT
SYN_008499,DEVELOPMENT
SYN_008500,HOLDOUT
SYN_008501,DEVELOPMENT
SYN_008502,DEVELOPMENT
SYN_008503,DEVELOPMENT
SYN_008504,DEVELOPMENT
SYN_008505,HOLDOUT
SYN_008506,DEVELOPMENT
SYN_008507,DEVELOPMENT
SYN_008508,HOLDOUT
SYN_008509,DEVELOPMENT
SYN_008510,HOLDOUT
SYN_008511,DEVELOPMENT
SYN_008512,DEVELOPMENT
SYN_008513,DEVELOPMENT
SYN_008514,DEVELOPMENT
SYN_008515,DEVELOPMENT
SYN_008516,DEVELOPMENT
SYN_008517,DEVELOPMENT
SYN_008518,DEVELOPMENT
SYN_008519,DEVELOPMENT
SYN_008520,DEVELOPMENT
SYN_008521,DEVELOPMENT
SYN_008522,DEVELOPMENT
SYN_008523,HOLDOUT
SYN_008524,DEVELOPMENT
SYN_008525,DEVELOPMENT
SYN_008526,HOLDOUT
SYN_008527,HOLDOUT
SYN_008528,DEVELOPMENT
SYN_008529,DEVELOPMENT
SYN_008530,DEVELOPMENT
SYN_008531,HOLDOUT
SYN_008532,DEVELOPMENT
SYN_008533,DEVELOPMENT
SYN_008534,DEVELOPMENT
SYN_008535,DEVELOPMENT
SYN_008536,DEVELOPMENT
SYN_008537,HOLDOUT
SYN_008538,DEVELOPMENT
SYN_008539,DEVELOPMENT
SYN_008540,DEVELOPMENT
SYN_008541,HOLDOUT
SYN_008542,DEVELOPMENT
SYN_008543,DEVELOPMENT
SYN_008544,HOLDOUT
SYN_008545,HOLDOUT
SYN_008546,DEVELOPMENT
SYN_008547,HOLDOUT
SYN_008548,DEVELOPMENT
SYN_008549,HOLDOUT
SYN_008550,DEVELOPMENT
SYN_008551,HOLDOUT
SYN_008552,DEVELOPMENT
SYN_008553,DEVELOPMENT
SYN_008554,DEVELOPMENT
SYN_008555,DEVELOPMENT
SYN_008556,HOLDOUT
SYN_008557,DEVELOPMENT
SYN_008558,DEVELOPMENT
SYN_008559,HOLDOUT
SYN_008560,HOLDOUT
SYN_008561,DEVELOPMENT
SYN_008562,DEVELOPMENT
SYN_008563,DEVELOPMENT
SYN_008564,DEVELOPMENT
SYN_008565,DEVELOPMENT
SYN_008566,HOLDOUT
SYN_008567,DEVELOPMENT
SYN_008568,DEVELOPMENT
SYN_008569,DEVELOPMENT
SYN_008570,DEVELOPMENT
SYN_008571,DEVELOPMENT
SYN_008572,DEVELOPMENT
SYN_008573,DEVELOPMENT
SYN_008574,HOLDOUT
SYN_008575,DEVELOPMENT
SYN_008576,DEVELOPMENT
SYN_008577,DEVELOPMENT
SYN_008578,DEVELOPMENT
SYN_008579,DEVELOPMENT
SYN_008580,DEVELOPMENT
SYN_008581,DEVELOPMENT
SYN_008582,DEVELOPMENT
SYN_008583,DEVELOPMENT
SYN_008584,DEVELOPMENT
SYN_008585,DEVELOPMENT
SYN_008586,HOLDOUT
SYN_008587,DEVELOPMENT
SYN_008588,DEVELOPMENT
SYN_008589,DEVELOPMENT
SYN_008590,HOLDOUT
SYN_008591,DEVELOPMENT
SYN_008592,DEVELOPMENT
SYN_008593,HOLDOUT
SYN_008594,HOLDOUT
SYN_008595,DEVELOPMENT
SYN_008596,HOLDOUT
SYN_008597,DEVELOPMENT
SYN_008598,HOLDOUT
SYN_008599,DEVELOPMENT
SYN_008600,DEVELOPMENT
SYN_008601,DEVELOPMENT
SYN_008602,DEVELOPMENT
SYN_008603,DEVELOPMENT
SYN_008604,DEVELOPMENT
SYN_008605,DEVELOPMENT
SYN_008606,DEVELOPMENT
SYN_008607,DEVELOPMENT
SYN_008608,DEVELOPMENT
SYN_008609,DEVELOPMENT
SYN_008610,DEVELOPMENT
SYN_008611,DEVELOPMENT
SYN_008612,HOLDOUT
SYN_008613,DEVELOPMENT
SYN_008614,DEVELOPMENT
SYN_008615,DEVELOPMENT
SYN_008616,DEVELOPMENT
SYN_008617,DEVELOPMENT
SYN_008618,DEVELOPMENT
SYN_008619,DEVELOPMENT
SYN_008620,DEVELOPMENT
SYN_008621,HOLDOUT
SYN_008622,DEVELOPMENT
SYN_008623,DEVELOPMENT
SYN_008624,HOLDOUT
SYN_008625,DEVELOPMENT
SYN_008626,DEVELOPMENT
SYN_008627,DEVELOPMENT
SYN_008628,DEVELOPMENT
SYN_008629,DEVELOPMENT
SYN_008630,DEVELOPMENT
SYN_008631,DEVELOPMENT
SYN_008632,DEVELOPMENT
SYN_008633,DEVELOPMENT
SYN_008634,HOLDOUT
SYN_008635,DEVELOPMENT
SYN_008636,DEVELOPMENT
SYN_008637,DEVELOPMENT
SYN_008638,DEVELOPMENT
SYN_008639,DEVELOPMENT
SYN_008640,DEVELOPMENT
SYN_008641,HOLDOUT
SYN_008642,DEVELOPMENT
SYN_008643,DEVELOPMENT
SYN_008644,DEVELOPMENT
SYN_008645,DEVELOPMENT
SYN_008646,HOLDOUT
SYN_008647,HOLDOUT
SYN_008648,DEVELOPMENT
SYN_008649,DEVELOPMENT
SYN_008650,DEVELOPMENT
SYN_008651,DEVELOPMENT
SYN_008652,DEVELOPMENT
SYN_008653,DEVELOPMENT
SYN_008654,DEVELOPMENT
SYN_008655,DEVELOPMENT
SYN_008656,DEVELOPMENT
SYN_008657,HOLDOUT
SYN_008658,DEVELOPMENT
SYN_008659,HOLDOUT
SYN_008660,DEVELOPMENT
SYN_008661,DEVELOPMENT
SYN_008662,DEVELOPMENT
SYN_008663,DEVELOPMENT
SYN_008664,DEVELOPMENT
SYN_008665,DEVELOPMENT
SYN_008666,HOLDOUT
SYN_008667,DEVELOPMENT
SYN_008668,HOLDOUT
SYN_008669,DEVELOPMENT
SYN_008670,DEVELOPMENT
SYN_008671,DEVELOPMENT
SYN_008672,DEVELOPMENT
SYN_008673,DEVELOPMENT
SYN_008674,DEVELOPMENT
SYN_008675,DEVELOPMENT
SYN_008676,DEVELOPMENT
SYN_008677,DEVELOPMENT
SYN_008678,DEVELOPMENT
SYN_008679,DEVELOPMENT
SYN_008680,DEVELOPMENT
SYN_008681,DEVELOPMENT
SYN_008682,DEVELOPMENT
SYN_008683,DEVELOPMENT
SYN_008684,DEVELOPMENT
SYN_008685,DEVELOPMENT
SYN_008686,DEVELOPMENT
SYN_008687,DEVELOPMENT
SYN_008688,DEVELOPMENT
SYN_008689,DEVELOPMENT
SYN_008690,DEVELOPMENT
SYN_008691,DEVELOPMENT
SYN_008692,HOLDOUT
SYN_008693,DEVELOPMENT
SYN_008694,DEVELOPMENT
SYN_008695,HOLDOUT
SYN_008696,HOLDOUT
SYN_008697,DEVELOPMENT
SYN_008698,DEVELOPMENT
SYN_008699,DEVELOPMENT
SYN_008700,DEVELOPMENT
SYN_008701,DEVELOPMENT
SYN_008702,DEVELOPMENT
SYN_008703,DEVELOPMENT
SYN_008704,DEVELOPMENT
SYN_008705,DEVELOPMENT
SYN_008706,HOLDOUT
SYN_008707,HOLDOUT
SYN_008708,DEVELOPMENT
SYN_008709,DEVELOPMENT
SYN_008710,DEVELOPMENT
SYN_008711,DEVELOPMENT
SYN_008712,DEVELOPMENT
SYN_008713,DEVELOPMENT
SYN_008714,DEVELOPMENT
SYN_008715,DEVELOPMENT
SYN_008716,HOLDOUT
SYN_008717,DEVELOPMENT
SYN_008718,DEVELOPMENT
SYN_008719,DEVELOPMENT
